Id,List_Name,API_link,pro_Url,List_Price,List_image,Brand,Name,longDescription,subTitle,shortDiscription,SKU,Usage,keys_feature,Pro_Details
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-collection-kylighter-illuminating-powder-kc493,STASSIE x KYLIE KYLIGHTER ILLUMINATING POWDER,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-kylighter-illuminating-powder-kc493/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-kylighter-illuminating-powder-kc493,18.99,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_Highlighter_Open_0.28oz?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,stassie-collection-high-gloss-duo-kc489,STASSIE x KYLIE HIGH GLOSS DUO,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-high-gloss-duo-kc489/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/stassie-collection-high-gloss-duo-kc489,32.99,https://coty.scene7.com/is/image/cotyemea/KJC_STASSKYL_22_Lip_Gloss_Duo_2x0.11oz_Plus_Pack?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc101,Dirty Peach Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc101/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc101,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics6862dirty peach- medium-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc102,Kylie Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc102/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc102,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics3707kylie- medium 12.57.12 PM?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc103,One Wish Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc103/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc103,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics1744one wish- medium 12.57.13 PM-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc104,Candy K Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc104/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc104,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 238candy k- medium-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc105,Queen Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc105/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc105,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics6999queen - medium 12.57.13 PM-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc107,Twenty Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc107/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc107,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 241twenty- medium-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc109,Ginger Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc109/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc109,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics4045ginger- medium 12.57.12 PM-1?$SQUARE-575x575-2X$75-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc110,Hollyberry Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc110/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc110,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics4260hollyberry- medium?$SQUARE-575x575-2X$RE-575x575-2X$,kylie-cosmetics
